"Id","ExpectedTask","TopTask","TopTarget","TopSemanticScore","TopKeywordScore","TopFinalScore","SecondTask","SecondFinalScore","Margin","Status","ReasonCode","TopPassed","AcceptedAndPassed","LatencyMs","Question","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"361","DAILY","DAILY","general","0.661330476865168","0","0.661330476865168","GENERAL","0.643832996789288","0.0174974800758795","ROUTED","ACCEPTED","True","True","878","请把修复程序、吃晚饭、洗澡安排到十一点之前。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"362","DAILY","DAILY","general","0.728893075483726","1","0.769559114161167","CODING","0.718342711946197","0.0512164022149701","ROUTED","ACCEPTED","True","True","706","只输出待办事项，不要回答其中任何专业问题。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"363","LITERARY","LITERARY","literary","0.583660990955678","1","0.646111842312327","CODING","0.602495874843666","0.0436159674686608","ROUTED","ACCEPTED","True","True","867","不分析技术原理，把“程序终于成功运行”写得像故事结尾。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"364","LITERARY","LITERARY","literary","0.622412674160397","0","0.622412674160397","GENERAL","0.574327728448997","0.0480849457113995","ROUTED","ACCEPTED","True","True","1039","用诗意语言表达一道难题终于解开的感觉。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"365","LITERARY","LITERARY","literary","0.619259526726159","1","0.676370597717235","CODING","0.634970586689841","0.0414000110273935","ROUTED","ACCEPTED","True","True","955","把数据库崩溃写成一段拟人化的小故事。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"366","LITERARY","LITERARY","literary","0.700562129773706","0","0.700562129773706","GENERAL","0.616090103735435","0.0844720260382708","ROUTED","ACCEPTED","True","True","843","不要修复下面的程序，只为它写一段幽默旁白。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"367","LITERARY","DAILY","general","0.576508893266512","0","0.576508893266512","LITERARY","0.571627839385898","0.00488105388061355","ROUTED","ACCEPTED","False","False","1170","将“按时完成所有事项”改成适合海报的句子。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"368","LITERARY","LITERARY","literary","0.69117753397841","0","0.69117753397841","GENERAL","0.643456406364338","0.0477211276140722","ROUTED","ACCEPTED","True","True","750","以人工智能为主角构思一个寓言。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"369","CODING","CODING","coding","0.629535492063206","0","0.629535492063206","GENERAL","0.560374034688954","0.0691614573742521","ROUTED","ACCEPTED","True","True","859","不要写得有文采，请直接说明这个文本解析器为何丢失换行。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"370","CODING","CODING","coding","0.845713426597203","1","0.868856412607622","DAILY","0.749948794088503","0.118907618519119","ROUTED","ACCEPTED","True","True","909","我不是要安排时间，而是要实现一个日程管理接口。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"371","CODING","MATH","math","0.689396613843044","1","0.735987121766587","CODING","0.633771484649667","0.10221563711692","ROUTED","ACCEPTED","False","False","851","如何用程序计算刚才那个概率问题？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"372","CODING","CODING","coding","0.603626038854475","1","0.663082133026304","MATH","0.537123826390636","0.125958306635668","ROUTED","ACCEPTED","True","True","1073","请把“用户登录后跳转首页”转换为后端伪代码。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"373","CODING","LITERARY","literary","0.590852524016939","0","0.590852524016939","CODING","0.585088772060776","0.00576375195616274","ROUTED","ACCEPTED","False","False","1017","这不是语言润色问题，我需要修复字符串替换后的乱码。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"374","CODING","CODING","coding","0.7206250670941","1","0.762531307029985","DAILY","0.739105312354195","0.02342599467579","ROUTED","ACCEPTED","True","True","1171","给一个自动生成待办事项编号的数据结构设计。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"375","MATH","DAILY","general","0.612157818734086","0","0.612157818734086","MATH","0.609719494256977","0.00243832447710812","ROUTED","ACCEPTED","False","False","1217","不需要安排复习，请直接算每天完成二十页需要几天读完三百页。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"376","MATH","MATH","math","0.770644339715217","0","0.770644339715217","DAILY","0.603734684349728","0.166909655365489","ROUTED","ACCEPTED","True","True","992","代码先不用写，手工求这个递推式的前三项。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"377","MATH","MATH","math","0.749389414263059","1","0.7869810021236","GENERAL","0.7499528500033","0.0370281521203004","ROUTED","ACCEPTED","True","True","1066","不要润色题目，计算两种方案的成本差额。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"378","MATH","MATH","math","0.668990352070061","1","0.718641799259552","CODING","0.534156962886615","0.184484836372937","ROUTED","ACCEPTED","True","True","812","用概率判断随机重试三次至少成功一次的机会。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"379","MATH","MATH","math","0.725722548282911","0","0.725722548282911","CODING","0.609126385560483","0.116596162722428","ROUTED","ACCEPTED","True","True","1196","一个接口每秒处理八十个请求，五分钟最多处理多少个？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"380","MATH","MATH","math","0.778182848706536","0","0.778182848706536","CODING","0.587342891413779","0.190839957292757","ROUTED","ACCEPTED","True","True","1572","某文件每天增长十二兆字节，一周后增加多少？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"381","GENERAL","GENERAL","general","0.555358332565223","1","0.622054582680439","LITERARY","0.468263320903115","0.153791261777325","ROUTED","ACCEPTED","True","True","1393","为什么秋天有些树叶会变黄或变红？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"382","GENERAL","GENERAL","general","0.636130764782004","1","0.690711150064704","LITERARY","0.494464804386895","0.196246345677809","ROUTED","ACCEPTED","True","True","1048","请解释安慰剂效应大致是怎么回事。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"383","GENERAL","GENERAL","general","0.500594931294539","1","0.575505691600358","DAILY","0.518614550903288","0.05689114069707","ROUTED","ACCEPTED","True","True","965","保险为什么能够分散个人面对的风险？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"384","GENERAL","LITERARY","literary","0.538316655801501","0","0.538316655801501","GENERAL","0.507698396067737","0.0306182597337636","ROUTED","ACCEPTED","False","False","999","一场有效的公开讨论需要遵守哪些基本原则？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"385","GENERAL","GENERAL","general","0.563232985718462","1","0.628748037860693","DAILY","0.622692082764522","0.0060559550961703","ROUTED","ACCEPTED","True","True","1103","为什么人在熟悉的环境里更容易感到放松？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"386","GENERAL","GENERAL","general","0.595529126828148","0","0.595529126828148","DAILY","0.522671903996074","0.0728572228320747","ROUTED","ACCEPTED","True","True","1404","请比较租房和买房时需要考虑的因素，不替我做决定。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"387","GENERAL","GENERAL","general","0.504133091533294","0","0.504133091533294","CODING","0.483892013791731","0.0202410777415625","ROUTED","ACCEPTED","True","True","957","什么叫信息茧房，它可能怎样形成？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"388","GENERAL","GENERAL","general","0.530087707441835","1","0.600574551325559","MATH","0.463594844238105","0.136979707087454","ROUTED","ACCEPTED","True","True","924","为什么很多国家会设置国家公园？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"389","GENERAL","GENERAL","general","0.611532270846482","1","0.66980243021951","LITERARY","0.577461120350892","0.0923413098686178","ROUTED","ACCEPTED","True","True","979","用普通人能理解的语言介绍基因的作用。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"390","GENERAL","GENERAL","general","0.611160894440155","0","0.611160894440155","LITERARY","0.52430399367478","0.0868569007653749","ROUTED","ACCEPTED","True","True","1011","一个人的审美偏好通常受到哪些因素影响？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"391","GENERAL","GENERAL","general","0.520455889205833","1","0.592387505824958","DAILY","0.515759833588714","0.076627672236244","ROUTED","ACCEPTED","True","True","1302","为什么适度遗忘对大脑可能是有益的？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"392","GENERAL","GENERAL","general","0.624015663338486","0","0.624015663338486","MATH","0.484834333697728","0.139181329640758","ROUTED","ACCEPTED","True","True","1274","请说明信用在商业活动中的作用。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"393","GENERAL","GENERAL","general","0.598006377717701","0","0.598006377717701","LITERARY","0.526705761921717","0.0713006157959842","ROUTED","ACCEPTED","True","True","1042","怎样判断一场争论是在讨论事实还是价值观？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"394","GENERAL","GENERAL","general","0.574886708193278","1","0.638653701964287","LITERARY","0.514963757754411","0.123689944209876","ROUTED","ACCEPTED","True","True","970","为什么人类需要仪式感？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"395","GENERAL","GENERAL","general","0.549952674305469","1","0.617459773159649","DAILY","0.462346896630626","0.155112876529023","ROUTED","ACCEPTED","True","True","836","介绍一下城市绿地可能带来的公共价值。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"396","GENERAL","GENERAL","general","0.56693188841053","0","0.56693188841053","DAILY","0.535412868643662","0.0315190197668682","ROUTED","ACCEPTED","True","True","815","What is the difference between being busy and being productive?","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"397","GENERAL","GENERAL","general","0.57997075420751","0","0.57997075420751","LITERARY","0.533270076363641","0.0467006778438693","ROUTED","ACCEPTED","True","True","1045","Explain why eyewitness memories can be unreliable.","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"398","GENERAL","GENERAL","general","0.542506165351105","0","0.542506165351105","CODING","0.471261864564527","0.0712443007865779","ROUTED","ACCEPTED","True","True","1527","“透明度”对一个组织意味着什么？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"399","GENERAL","GENERAL","general","0.584927552092384","0","0.584927552092384","LITERARY","0.549083166822306","0.0358443852700788","ROUTED","ACCEPTED","True","True","918","如果没有明确答案，应该怎样表达不确定性？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"400","GENERAL","GENERAL","general","0.530140012261997","0","0.530140012261997","LITERARY","0.507303404147357","0.0228366081146397","ROUTED","ACCEPTED","True","True","904","请用两句话说明终身学习的价值。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"401","DAILY","DAILY","general","0.674563306461181","0","0.674563306461181","GENERAL","0.635639072675982","0.0389242337851987","ROUTED","ACCEPTED","True","True","904","我周五要交两份材料，从今天开始每天做什么比较稳妥？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"402","DAILY","DAILY","general","0.725345001357991","0","0.725345001357991","GENERAL","0.615212150240025","0.110132851117966","ROUTED","ACCEPTED","True","True","883","帮我安排一个包含做饭、散步和阅读的下班后流程。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"403","DAILY","DAILY","general","0.674944593560065","0","0.674944593560065","GENERAL","0.550059501767019","0.124885091793046","ROUTED","ACCEPTED","True","True","796","明早六点半要出发，今晚几点开始收拾比较合适？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"404","DAILY","DAILY","general","0.718293854320164","0","0.718293854320164","MATH","0.636111175475234","0.08218267884493","ROUTED","ACCEPTED","True","True","948","我想连续十天练习口语，请给出每天的简单任务。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"405","DAILY","DAILY","general","0.646795085902738","0","0.646795085902738","CODING","0.521162060891667","0.125633025011071","ROUTED","ACCEPTED","True","True","993","家里要来客人，打扫和采购应该怎样排序？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"406","DAILY","DAILY","general","0.868407742514686","0","0.868407742514686","GENERAL","0.624312020323872","0.244095722190815","ROUTED","ACCEPTED","True","True","1009","请把一次体检前需要做的事情整理成清单。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"407","DAILY","DAILY","general","0.758901960767783","0","0.758901960767783","GENERAL","0.574280110919855","0.184621849847928","ROUTED","ACCEPTED","True","True","970","今天只剩九十分钟，如何分配给复习和锻炼？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"408","DAILY","DAILY","general","0.755066084740775","0","0.755066084740775","GENERAL","0.567881413032667","0.187184671708108","ROUTED","ACCEPTED","True","True","1053","我总在出门后才发现忘带东西，有什么固定检查流程？","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"409","DAILY","DAILY","general","0.691966721245905","0","0.691966721245905","GENERAL","0.651923762971794","0.040042958274111","ROUTED","ACCEPTED","True","True","993","帮我为下个月的证书考试倒排准备进度。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"410","DAILY","DAILY","general","0.704136908158738","0","0.704136908158738","CODING","0.625395726845855","0.0787411813128831","ROUTED","ACCEPTED","True","True","892","怎样安排每周一次的电脑资料备份？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"411","DAILY","DAILY","general","0.706997171335233","0","0.706997171335233","MATH","0.645118297496533","0.0618788738387001","ROUTED","ACCEPTED","True","True","994","我想降低每天点外卖的次数，请设计一个渐进方案。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"412","DAILY","DAILY","general","0.67754856331423","0","0.67754856331423","GENERAL","0.552019004223864","0.125529559090365","ROUTED","ACCEPTED","True","True","1057","请给第一次独自旅行的人一份出发日流程。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"413","DAILY","DAILY","general","0.669201873594818","0","0.669201873594818","CODING","0.589398765397344","0.0798031081974742","ROUTED","ACCEPTED","True","True","1049","两个会议之间只有四十分钟，可以安排哪些小任务？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"414","DAILY","DAILY","general","0.716488799779392","0","0.716488799779392","GENERAL","0.550739765997962","0.16574903378143","ROUTED","ACCEPTED","True","True","1107","我希望周日晚上不焦虑，白天应该怎样安排？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"415","DAILY","DAILY","general","0.617963703124042","0","0.617963703124042","CODING","0.516291865191466","0.101671837932576","ROUTED","ACCEPTED","True","True","834","帮我将整理衣柜拆成几个十五分钟内能完成的步骤。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"416","DAILY","DAILY","general","0.69411425031076","0","0.69411425031076","GENERAL","0.561489940876417","0.132624309434343","ROUTED","ACCEPTED","True","True","788","Prepare a simple checklist for my first day at a new internship.","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"417","DAILY","DAILY","general","0.748064102697676","0","0.748064102697676","GENERAL","0.58856505779119","0.159499044906486","ROUTED","ACCEPTED","True","True","984","Schedule three study blocks with enough breaks this afternoon.","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"418","DAILY","DAILY","general","0.755623430961633","0","0.755623430961633","GENERAL","0.672932350791366","0.0826910801702668","ROUTED","ACCEPTED","True","True","999","我今晚有 deadline，帮我排一下吃饭和完成材料的顺序。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"419","DAILY","DAILY","general","0.741934066593615","0","0.741934066593615","LITERARY","0.578022966779222","0.163911099814393","ROUTED","ACCEPTED","True","True","1066","给我一个十五分钟版本的 morning routine。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"420","DAILY","DAILY","general","0.663881796594512","0","0.663881796594512","CODING","0.5478826893448","0.115999107249711","ROUTED","ACCEPTED","True","True","993","只列步骤：明天参加招聘会前要做什么。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"421","LITERARY","LITERARY","literary","0.649837520691164","1","0.702361892587489","DAILY","0.529346572618009","0.17301531996948","ROUTED","ACCEPTED","True","True","1057","用一段文字描写停电后的城市夜晚。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"422","LITERARY","LITERARY","literary","0.632737837447994","1","0.687827161830795","GENERAL","0.465934873934643","0.221892287896152","ROUTED","ACCEPTED","True","True","1017","为一个从不说谎却隐瞒真相的人物设计独白。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"423","LITERARY","LITERARY","literary","0.618081883419416","0","0.618081883419416","GENERAL","0.520283369494087","0.097798513925329","ROUTED","ACCEPTED","True","True","917","把“门外没有人”写出令人不安的感觉。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"424","LITERARY","LITERARY","literary","0.72872790508324","1","0.769418719320754","GENERAL","0.507877067191871","0.261541652128883","ROUTED","ACCEPTED","True","True","903","请为一篇讲述父女关系的文章设计结尾意象。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"425","LITERARY","LITERARY","literary","0.709219398716206","0","0.709219398716206","GENERAL","0.534573208871685","0.174646189844521","ROUTED","ACCEPTED","True","True","916","写一段没有直接出现“高兴”却能表现喜悦的场景。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"426","LITERARY","LITERARY","literary","0.651604137567697","0","0.651604137567697","GENERAL","0.526188565741389","0.125415571826307","ROUTED","ACCEPTED","True","True","798","如何通过对白体现两个人关系正在疏远？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"427","LITERARY","LITERARY","literary","0.561601135450229","0","0.561601135450229","GENERAL","0.460229578707068","0.101371556743161","ROUTED","ACCEPTED","True","True","821","为一座只在冬天出现的岛屿构思传说。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"428","LITERARY","LITERARY","literary","0.527584549839693","0","0.527584549839693","GENERAL","0.504429780281284","0.023154769558409","ROUTED","ACCEPTED","True","True","839","将这句表达改得更有节奏：“我们走了很久才到达那里。”","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"429","LITERARY","LITERARY","literary","0.567113728651804","0","0.567113728651804","GENERAL","0.487804575957061","0.0793091526947426","ROUTED","ACCEPTED","True","True","846","用老人的视角描述孩子们在院子里玩耍。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"430","LITERARY","LITERARY","literary","0.639412568696558","1","0.693500683392074","GENERAL","0.477072735890127","0.216427947501947","ROUTED","ACCEPTED","True","True","750","为一家经营多年的修表店写一句品牌故事标题。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"431","LITERARY","LITERARY","literary","0.628027244289774","0","0.628027244289774","DAILY","0.536051564130144","0.09197568015963","ROUTED","ACCEPTED","True","True","842","怎样让读者在开头误解一个人物，结尾再重新认识他？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"432","LITERARY","LITERARY","literary","0.652911831994577","0","0.652911831994577","DAILY","0.511445775439767","0.14146605655481","ROUTED","ACCEPTED","True","True","820","写一小段带有黑色幽默的医院候诊场景。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"433","LITERARY","LITERARY","literary","0.588014474501136","1","0.649812303325965","GENERAL","0.585142157853847","0.064670145472118","ROUTED","ACCEPTED","True","True","810","请分析反复出现的红色围巾可能承担什么叙事功能。","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"434","LITERARY","LITERARY","literary","0.68345410707597","0","0.68345410707597","DAILY","0.630992721304232","0.0524613857717379","ROUTED","ACCEPTED","True","True","760","把直接的拒绝改成礼貌且有余韵的表达。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"435","LITERARY","LITERARY","literary","0.557464000876816","1","0.623844400745294","CODING","0.50963002773198","0.114214373013314","ROUTED","ACCEPTED","True","True","928","为“只能寄往过去的邮箱”设计故事冲突。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"436","LITERARY","LITERARY","literary","0.624138760411763","0","0.624138760411763","GENERAL","0.468906515531718","0.155232244880046","ROUTED","ACCEPTED","True","True","644","Write a quiet ending for a story about two old friends.","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"437","LITERARY","LITERARY","literary","0.517478591571643","0","0.517478591571643","GENERAL","0.486549497565708","0.030929094005935","ROUTED","ACCEPTED","True","True","689","Turn this plain sentence into vivid prose: A bird landed on the empty chair.","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"438","LITERARY","LITERARY","literary","0.588787993310748","1","0.650469794314136","DAILY","0.55145502472979","0.0990147695843457","ROUTED","ACCEPTED","True","True","805","不作分析，直接给我三句适合毕业季的短文案。","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"439","LITERARY","LITERARY","literary","0.780690467297972","0","0.780690467297972","GENERAL","0.71154551504566","0.0691449522523114","ROUTED","ACCEPTED","True","True","815","保持事实不变，把这段介绍写得更打动人。","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"440","LITERARY","LITERARY","literary","0.557700766798937","0","0.557700766798937","DAILY","0.547275765298381","0.0104250015005556","ROUTED","ACCEPTED","True","True","732","只写开场：一封没有署名的信出现在桌上。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"441","CODING","CODING","coding","0.63346789085188","1","0.688447707224098","MATH","0.591590963505799","0.0968567437182983","ROUTED","ACCEPTED","True","True","713","一个接口第一次调用很慢，后续很快，可能需要检查什么？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
"442","CODING","CODING","coding","0.718899250670708","1","0.761064363070102","DAILY","0.741802857099986","0.0192615059701161","ROUTED","ACCEPTED","True","True","704","如何避免两个定时任务同时处理同一批数据？","","localhost","f71d95c7-2976-41a3-a15e-3cd94e963e99","False","e257a6ce-c2c3-4772-9688-927fdef5adae"
"443","CODING","CODING","coding","0.565739259477716","1","0.630878370556059","GENERAL","0.577080731600074","0.0537976389559848","ROUTED","ACCEPTED","True","True","649","为什么删除数据库记录后磁盘空间没有立即减少？","","localhost","a7e43c02-64d0-4281-a7f9-66b961207495","False","f39b02ca-8e2d-4fe2-ae0b-fe9f4c55bea9"
"444","CODING","CODING","coding","0.747946958356353","1","0.7857549146029","DAILY","0.591223872359004","0.194531042243896","ROUTED","ACCEPTED","True","True","761","请设计一个支持按状态筛选的操作审计查询接口。","","localhost","e99d24a5-005c-422f-94b7-a10b2b09553b","False","507e74b6-eeed-44a0-9dee-2b659ca7b254"
"445","CODING","CODING","coding","0.768483948311656","0","0.768483948311656","GENERAL","0.559560130713662","0.208923817597994","ROUTED","ACCEPTED","True","True","754","怎样验证上传的文件确实是声明的格式，而不只看扩展名？","","localhost","e5bbb3ae-f242-4cbe-b1db-c912ce636324","False","cc8a1b88-2bb0-48e7-9ebc-080061e6b9c1"
