"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"324","MATH","math","MATH","math","0.73","False","True","True","1121","一个球的半径加倍后体积扩大多少倍？","Semantic router selected MATH with score 0.6, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"325","MATH","math","MATH","math","0.75","False","True","True","1072","求向量 (1,2) 与 (3,4) 的点积。","Semantic router selected MATH with score 0.61, margin 0.12 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"326","MATH","math","MATH","math","0.82","False","True","True","1235","已知直线斜率为二且经过点 (1,3)，写出方程。","Semantic router selected MATH with score 0.72, margin 0.22 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"327","MATH","math","MATH","math","0.79","False","True","True","1090","投掷两个骰子，点数和为七的概率是多少？","Semantic router selected MATH with score 0.67, margin 0.17 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"328","MATH","math","MATH","math","0.72","False","True","True","1374","一个班男女人数比为四比三，共三十五人，男女各多少？","Semantic router selected MATH with score 0.58, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"329","MATH","math","MATH","math","0.76","False","True","True","1239","求函数 f(x)=1/x 的定义域。","Semantic router selected MATH with score 0.63, margin 0.12 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"330","MATH","math","MATH","math","0.76","False","True","True","1267","为什么零不能作为除数？","Semantic router selected MATH with score 0.64, margin 0.11 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"331","MATH","math","MATH","math","0.75","False","True","True","1038","用归纳法证明 1+2+...+n=n(n+1)/2。","Semantic router selected MATH with score 0.63, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"332","MATH","math","MATH","math","0.73","False","True","True","1069","一笔钱三年增长百分之十五，平均每年单利率是多少？","Semantic router selected MATH with score 0.57, margin 0.09 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"333","MATH","math","MATH","math","0.79","False","True","True","1264","已知圆心和圆上一点，怎样写圆的标准方程？","Semantic router selected MATH with score 0.67, margin 0.18 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"334","MATH","math","MATH","math","0.71","False","True","True","1466","求 12 和 18 的最大公约数与最小公倍数。","Semantic router selected MATH with score 0.53, margin 0.09 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"335","MATH","math","MATH","math","0.76","False","True","True","1187","一个密码由四位不同数字组成，共有多少种可能？","Semantic router selected MATH with score 0.62, margin 0.13 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"336","MATH","math","MATH","math","0.8","False","True","True","1395","如何计算一组观测值的标准差？","Semantic router selected MATH with score 0.71, margin 0.17 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"337","MATH","math","MATH","math","0.8","False","True","True","1205","解绝对值方程 |x-2|=5。","Semantic router selected MATH with score 0.69, margin 0.18 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"338","MATH","math","MATH","math","0.72","False","True","True","1030","若 log₂x=5，x 等于多少？","Semantic router selected MATH with score 0.56, margin 0.09 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"339","MATH","math","MATH","math","0.76","False","True","True","1272","求复数 (1+i)²。","Semantic router selected MATH with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"340","MATH","math","MATH","math","0.73","False","True","True","1045","解释连续函数在闭区间上为什么一定有最大值。","Semantic router selected MATH with score 0.63, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"341","MATH","math","MATH","math","0.71","False","True","True","1049","What is the probability of getting exactly one head in two coin tosses?","Semantic router selected MATH with score 0.55, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"342","MATH","math","MATH","math","0.73","False","True","True","1031","Solve 3x - 7 = 11.","Semantic router selected MATH with score 0.57, margin 0.11 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"343","MATH","math","MATH","math","0.75","False","True","True","934","Find the derivative of x cubed plus two x.","Semantic router selected MATH with score 0.6, margin 0.12 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"344","MATH","math","MATH","math","0.78","False","True","True","963","计算 matrix [[1,2],[3,4]] 的 determinant。","Semantic router selected MATH with score 0.67, margin 0.16 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"345","MATH","math","MATH","math","0.74","False","True","True","1072","求 y=e^x 的 derivative。","Semantic router selected MATH with score 0.6, margin 0.11 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"346","MATH","math","MATH","math","0.72","False","True","True","912","3个人排队有多少种 permutation？","Semantic router selected MATH with score 0.57, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"347","MATH","math","MATH","math","0.74","False","True","True","1040","只给答案：七的平方减去五。","Semantic router selected MATH with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"348","MATH","math","MATH","math","0.79","False","True","True","1062","一半的一半是多少？","Semantic router selected MATH with score 0.68, margin 0.16 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"349","MATH","math","MATH","math","0.75","False","True","True","1061","甲比乙多百分之十，乙为二百，甲是多少？","Semantic router selected MATH with score 0.61, margin 0.13 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"350","MATH","math","MATH","math","0.71","False","True","True","992","x²-9=0，x？","Semantic router selected MATH with score 0.53, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"351","GENERAL","general","GENERAL","general","0.74","False","True","True","1047","代码之外，简单介绍一下这家公司通常怎样形成企业文化。","Semantic router selected GENERAL with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"352","GENERAL","general","GENERAL","general","0.77","False","True","True","890","数学先放一边，你认为坚持学习最重要的动力是什么？","Semantic router selected GENERAL with score 0.66, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"353","GENERAL","general","GENERAL","general","0.71","False","True","True","753","不要写故事，请客观说明雨是如何形成的。","Semantic router selected GENERAL with score 0.57, margin 0.02 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"354","GENERAL","general","DAILY","general","0.74","False","True","False","842","我不需要日程，只想知道为什么人会拖延。","Semantic router selected DAILY with score 0.64, margin 0.04 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"355","GENERAL","general","GENERAL","general","0.75","False","True","True","1055","Java 是什么？只做面向普通人的概念介绍，不分析程序。","Semantic router selected GENERAL with score 0.65, margin 0.06 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"356","GENERAL","general","GENERAL","general","0.75","False","True","True","979","请解释“模型”这个词在日常语言中的含义。","Semantic router selected GENERAL with score 0.63, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"357","DAILY","general","DAILY","general","0.81","False","True","True","889","不需要解释时间管理理论，直接安排我今天剩下的时间。","Semantic router selected DAILY with score 0.76, margin 0.14 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"358","DAILY","general","DAILY","general","0.8","False","True","True","919","用类似算法的方式给我的晚间活动排个顺序。","Semantic router selected DAILY with score 0.73, margin 0.13 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"359","DAILY","general","DAILY","general","0.76","False","True","True","927","把读小说、写代码和运动合理放进这个周末。","Semantic router selected DAILY with score 0.7, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"360","DAILY","general","DAILY","general","0.8","False","True","True","887","我有一道数学作业和一篇文章要交，今晚先后怎么做？","Semantic router selected DAILY with score 0.78, margin 0.09 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"361","DAILY","general","DAILY","general","0.74","False","True","True","930","请把修复程序、吃晚饭、洗澡安排到十一点之前。","Semantic router selected DAILY with score 0.66, margin 0.02 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"362","DAILY","general","DAILY","general","0.76","False","True","True","984","只输出待办事项，不要回答其中任何专业问题。","Semantic router selected DAILY with score 0.71, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"363","LITERARY","literary","LITERARY","literary","0.74","False","True","True","904","不分析技术原理，把“程序终于成功运行”写得像故事结尾。","Semantic router selected LITERARY with score 0.64, margin 0.04 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"364","LITERARY","literary","LITERARY","literary","0.73","False","True","True","1044","用诗意语言表达一道难题终于解开的感觉。","Semantic router selected LITERARY with score 0.62, margin 0.05 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"365","LITERARY","literary","LITERARY","literary","0.75","False","True","True","998","把数据库崩溃写成一段拟人化的小故事。","Semantic router selected LITERARY with score 0.68, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"366","LITERARY","literary","MATH","math","0.7","False","True","False","882","不要修复下面的程序，只为它写一段幽默旁白。","Semantic router selected MATH with score 0.58, margin 0.0 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"367","LITERARY","literary","DAILY","general","0.7","False","True","False","867","将“按时完成所有事项”改成适合海报的句子。","Semantic router selected DAILY with score 0.58, margin 0.0 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"368","LITERARY","literary","LITERARY","literary","0.76","False","True","True","820","以人工智能为主角构思一个寓言。","Semantic router selected LITERARY with score 0.69, margin 0.05 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"369","CODING","coding","CODING","coding","0.72","False","True","True","875","不要写得有文采，请直接说明这个文本解析器为何丢失换行。","Semantic router selected CODING with score 0.6, margin 0.03 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"370","CODING","coding","CODING","coding","0.81","False","True","True","871","我不是要安排时间，而是要实现一个日程管理接口。","Semantic router selected CODING with score 0.82, margin 0.07 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"371","CODING","coding","MATH","math","0.79","False","True","False","939","如何用程序计算刚才那个概率问题？","Semantic router selected MATH with score 0.74, margin 0.1 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"372","CODING","coding","CODING","coding","0.77","False","True","True","923","请把“用户登录后跳转首页”转换为后端伪代码。","Semantic router selected CODING with score 0.66, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"373","CODING","coding","LITERARY","literary","0.71","False","True","False","891","这不是语言润色问题，我需要修复字符串替换后的乱码。","Semantic router selected LITERARY with score 0.59, margin 0.01 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"374","CODING","coding","CODING","coding","0.77","False","True","True","882","给一个自动生成待办事项编号的数据结构设计。","Semantic router selected CODING with score 0.76, margin 0.02 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"375","MATH","math","DAILY","general","0.75","False","True","False","949","不需要安排复习，请直接算每天完成二十页需要几天读完三百页。","Semantic router selected DAILY with score 0.65, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"376","MATH","math","MATH","math","0.79","False","True","True","849","代码先不用写，手工求这个递推式的前三项。","Semantic router selected MATH with score 0.75, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"377","MATH","math","GENERAL","general","0.76","False","True","False","803","不要润色题目，计算两种方案的成本差额。","Semantic router selected GENERAL with score 0.73, margin 0.03 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"378","MATH","math","MATH","math","0.76","False","True","True","917","用概率判断随机重试三次至少成功一次的机会。","Semantic router selected MATH with score 0.64, margin 0.11 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"379","MATH","math","MATH","math","0.77","False","True","True","895","一个接口每秒处理八十个请求，五分钟最多处理多少个？","Semantic router selected MATH with score 0.72, margin 0.08 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"380","MATH","math","MATH","math","0.83","False","True","True","912","某文件每天增长十二兆字节，一周后增加多少？","Semantic router selected MATH with score 0.78, margin 0.19 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"381","GENERAL","general","GENERAL","general","0.76","False","True","True","906","为什么秋天有些树叶会变黄或变红？","Semantic router selected GENERAL with score 0.62, margin 0.15 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"382","GENERAL","general","GENERAL","general","0.8","False","True","True","844","请解释安慰剂效应大致是怎么回事。","Semantic router selected GENERAL with score 0.69, margin 0.2 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"383","GENERAL","general","GENERAL","general","0.72","False","True","True","888","保险为什么能够分散个人面对的风险？","Semantic router selected GENERAL with score 0.58, margin 0.06 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"384","GENERAL","general","LITERARY","literary","0.7","False","True","False","855","一场有效的公开讨论需要遵守哪些基本原则？","Semantic router selected LITERARY with score 0.54, margin 0.03 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"385","GENERAL","general","GENERAL","general","0.72","False","True","True","924","为什么人在熟悉的环境里更容易感到放松？","Semantic router selected GENERAL with score 0.63, margin 0.01 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"386","GENERAL","general","GENERAL","general","0.73","False","True","True","878","请比较租房和买房时需要考虑的因素，不替我做决定。","Semantic router selected GENERAL with score 0.6, margin 0.07 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"387","GENERAL","general","GENERAL","general","0.68","False","True","True","878","什么叫信息茧房，它可能怎样形成？","Semantic router selected GENERAL with score 0.5, margin 0.02 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"388","GENERAL","general","GENERAL","general","0.75","False","True","True","817","为什么很多国家会设置国家公园？","Semantic router selected GENERAL with score 0.6, margin 0.14 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"389","GENERAL","general","GENERAL","general","0.76","False","True","True","830","用普通人能理解的语言介绍基因的作用。","Semantic router selected GENERAL with score 0.67, margin 0.09 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"390","GENERAL","general","GENERAL","general","0.74","False","True","True","1013","一个人的审美偏好通常受到哪些因素影响？","Semantic router selected GENERAL with score 0.61, margin 0.09 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"391","GENERAL","general","GENERAL","general","0.73","False","True","True","966","为什么适度遗忘对大脑可能是有益的？","Semantic router selected GENERAL with score 0.59, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"392","GENERAL","general","GENERAL","general","0.76","False","True","True","972","请说明信用在商业活动中的作用。","Semantic router selected GENERAL with score 0.62, margin 0.14 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"393","GENERAL","general","GENERAL","general","0.72","False","True","True","917","怎样判断一场争论是在讨论事实还是价值观？","Semantic router selected GENERAL with score 0.59, margin 0.06 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"394","GENERAL","general","GENERAL","general","0.76","False","True","True","1025","为什么人类需要仪式感？","Semantic router selected GENERAL with score 0.64, margin 0.12 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"395","GENERAL","general","GENERAL","general","0.76","False","True","True","1021","介绍一下城市绿地可能带来的公共价值。","Semantic router selected GENERAL with score 0.62, margin 0.16 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"396","GENERAL","general","DAILY","general","0.7","False","True","False","1102","What is the difference between being busy and being productive?","Semantic router selected DAILY with score 0.54, margin 0.04 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"397","GENERAL","general","GENERAL","general","0.7","False","True","True","848","Explain why eyewitness memories can be unreliable.","Semantic router selected GENERAL with score 0.56, margin 0.03 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"398","GENERAL","general","GENERAL","general","0.71","False","True","True","957","“透明度”对一个组织意味着什么？","Semantic router selected GENERAL with score 0.54, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"399","GENERAL","general","LITERARY","literary","0.69","False","True","False","801","如果没有明确答案，应该怎样表达不确定性？","Semantic router selected LITERARY with score 0.55, margin 0.0 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"400","GENERAL","general","GENERAL","general","0.69","False","True","True","944","请用两句话说明终身学习的价值。","Semantic router selected GENERAL with score 0.53, margin 0.02 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
"401","DAILY","general","DAILY","general","0.75","False","True","True","958","我周五要交两份材料，从今天开始每天做什么比较稳妥？","Semantic router selected DAILY with score 0.67, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","023cdb63-7549-4d12-8172-db9e229aaea2","False","ec8b36ec-0aae-433e-8c7e-926ed682d01e"
"402","DAILY","general","DAILY","general","0.79","False","True","True","1001","帮我安排一个包含做饭、散步和阅读的下班后流程。","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","e69e0e51-756d-46a9-8bc9-1caf5225179c","False","ff612aff-0101-4288-95c5-b52f5ef559c3"
"403","DAILY","general","DAILY","general","0.77","False","True","True","787","明早六点半要出发，今晚几点开始收拾比较合适？","Semantic router selected DAILY with score 0.67, margin 0.12 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","0e0fef05-8a8a-4378-92b8-680630796f08","False","f90a387d-07c9-4ebd-a204-2e5221e929c1"
"404","DAILY","general","DAILY","general","0.76","False","True","True","798","我想连续十天练习口语，请给出每天的简单任务。","Semantic router selected DAILY with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f7a1d411-d3e6-4e84-8bc8-bc0bd900eebe","False","b65f4b47-18fd-4ae8-825c-4c42575a172e"
"405","DAILY","general","DAILY","general","0.76","False","True","True","959","家里要来客人，打扫和采购应该怎样排序？","Semantic router selected DAILY with score 0.65, margin 0.13 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","9db1fa91-bda0-4f92-ae2e-78574dde8d3e","False","8a338b71-8809-4368-bb56-1895484d8e49"
"406","DAILY","general","DAILY","general","0.88","False","True","True","935","请把一次体检前需要做的事情整理成清单。","Semantic router selected DAILY with score 0.87, margin 0.24 and confidence 0.88; status=ROUTED, reason=ACCEPTED.","","localhost","446af206-2f78-407e-9c15-a1c548af77d5","False","f66a0a70-f3c7-4e90-83c4-5bbe81d8c51f"
