"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"263","CODING","coding","CODING","coding","0.76","False","True","True","1409","如何让不同供应商的响应转换成统一对象？","Semantic router selected CODING with score 0.68, margin 0.07 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"264","CODING","coding","CODING","coding","0.75","False","True","True","1013","文件修改前应该保存哪些信息才能支持撤销？","Semantic router selected CODING with score 0.63, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"265","CODING","coding","CODING","coding","0.79","False","True","True","1019","为什么直接信任前端传来的文件绝对路径不安全？","Semantic router selected CODING with score 0.7, margin 0.15 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"266","CODING","coding","CODING","coding","0.73","False","True","True","1388","请解释连接池耗尽时通常会出现哪些现象。","Semantic router selected CODING with score 0.61, margin 0.05 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"267","CODING","coding","CODING","coding","0.8","False","True","True","1290","一个定时任务在多实例部署时重复执行，怎么处理？","Semantic router selected CODING with score 0.77, margin 0.09 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"268","CODING","coding","CODING","coding","0.74","False","True","True","1245","怎样避免日志中打印访问令牌和敏感参数？","Semantic router selected CODING with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"269","CODING","coding","CODING","coding","0.79","False","True","True","882","如何验证一个 JSON 响应包含必填字段且类型正确？","Semantic router selected CODING with score 0.7, margin 0.16 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"270","CODING","coding","CODING","coding","0.78","False","True","True","954","接口超时后服务端仍在执行，可能带来什么问题？","Semantic router selected CODING with score 0.69, margin 0.12 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"271","CODING","coding","CODING","coding","0.72","False","True","True","1189","为什么 ORM 的懒加载可能在控制器返回时抛异常？","Semantic router selected CODING with score 0.58, margin 0.05 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"272","CODING","coding","CODING","coding","0.77","False","True","True","1285","请设计一个审批操作从待处理到执行完成的状态机。","Semantic router selected CODING with score 0.72, margin 0.07 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"273","CODING","coding","CODING","coding","0.77","False","True","True","1339","怎样保证创建文件和写审计记录具有一致性？","Semantic router selected CODING with score 0.68, margin 0.11 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"274","CODING","coding","CODING","coding","0.78","False","True","True","1338","一个缓存更新后用户仍看到旧值，应该检查哪些环节？","Semantic router selected CODING with score 0.67, margin 0.13 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"275","CODING","coding","CODING","coding","0.72","False","True","True","1113","如何测试并发请求下的自增序列是否唯一？","Semantic router selected CODING with score 0.6, margin 0.02 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"276","CODING","coding","GENERAL","general","0.73","False","True","False","1064","为什么浮点数不适合直接表示金额？","Semantic router selected GENERAL with score 0.61, margin 0.07 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"277","CODING","coding","CODING","coding","0.76","False","True","True","1695","请解释 REST 接口中 PUT 和 PATCH 的差异。","Semantic router selected CODING with score 0.64, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"278","CODING","coding","CODING","coding","0.8","False","True","True","1039","怎样为第三方 API 调用设置合理的连接和读取超时？","Semantic router selected CODING with score 0.73, margin 0.15 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"279","CODING","coding","CODING","coding","0.73","False","True","True","1122","如果返回内容不是合法 JSON，解析层应该如何处理？","Semantic router selected CODING with score 0.59, margin 0.09 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"280","CODING","coding","CODING","coding","0.8","False","True","True","1175","如何限制一次读取的文件大小，防止内存被占满？","Semantic router selected CODING with score 0.77, margin 0.1 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"281","CODING","coding","CODING","coding","0.79","False","True","True","990","一个 Bean 没有被 Spring 扫描到，常见原因有哪些？","Semantic router selected CODING with score 0.66, margin 0.2 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"282","CODING","coding","CODING","coding","0.77","False","True","True","935","为什么事务注解放在 private 方法上通常不生效？","Semantic router selected CODING with score 0.69, margin 0.1 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"283","CODING","coding","CODING","coding","0.75","False","True","True","1250","如何为路由决策记录可用于复盘的结构化日志？","Semantic router selected CODING with score 0.65, margin 0.07 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"284","CODING","coding","DAILY","general","0.72","False","True","False","909","怎样在不重启服务的情况下重新加载配置？","Semantic router selected DAILY with score 0.62, margin 0.02 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"285","CODING","coding","CODING","coding","0.8","False","True","True","879","请设计一个根据 provider 字段选择客户端实现的结构。","Semantic router selected CODING with score 0.73, margin 0.15 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"286","CODING","coding","CODING","coding","0.8","False","True","True","851","数据库字符集正确但终端插入中文仍变成问号，怎么定位？","Semantic router selected CODING with score 0.69, margin 0.19 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"287","CODING","coding","CODING","coding","0.75","False","True","True","1082","如何防止用户通过 ../ 读取上级目录？","Semantic router selected CODING with score 0.61, margin 0.11 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"288","CODING","coding","CODING","coding","0.74","False","True","True","1048","一个 HTTP 客户端偶发连接重置，应该记录哪些诊断信息？","Semantic router selected CODING with score 0.6, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"289","CODING","coding","CODING","coding","0.79","False","True","True","1172","怎样将一段同步调用改造成异步任务并查询进度？","Semantic router selected CODING with score 0.75, margin 0.08 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"290","CODING","coding","CODING","coding","0.76","False","True","True","1097","为什么测试之间共享数据库状态会导致不稳定？","Semantic router selected CODING with score 0.65, margin 0.09 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"291","CODING","coding","CODING","coding","0.75","False","True","True","1129","How would you debug a memory leak in a long-running Java service?","Semantic router selected CODING with score 0.63, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"292","CODING","coding","CODING","coding","0.72","False","True","True","1068","Design an idempotent endpoint for creating payment orders.","Semantic router selected CODING with score 0.6, margin 0.03 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"293","CODING","coding","CODING","coding","0.77","False","True","True","1081","Explain why this SQL query causes a full table scan.","Semantic router selected CODING with score 0.66, margin 0.12 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"294","CODING","coding","CODING","coding","0.78","False","True","True","1024","Spring Boot 启动时报 circular dependency，怎么处理？","Semantic router selected CODING with score 0.65, margin 0.17 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"295","CODING","coding","CODING","coding","0.75","False","True","True","938","这个 API response 为什么反序列化失败？","Semantic router selected CODING with score 0.65, margin 0.08 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"296","CODING","coding","CODING","coding","0.77","False","True","True","945","帮我 review 一下 controller 的参数校验设计。","Semantic router selected CODING with score 0.67, margin 0.12 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"297","CODING","coding","CODING","coding","0.75","False","True","True","912","NPE at UserService.java:42，下一步看什么？","Semantic router selected CODING with score 0.61, margin 0.11 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"298","CODING","coding","CODING","coding","0.74","False","True","True","928","不要解释原理，直接给出安全拼接 Path 的 Java 写法。","Semantic router selected CODING with score 0.63, margin 0.06 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"299","CODING","coding","CODING","coding","0.68","False","True","True","1096","这段逻辑在高并发下会不会 race condition？","Semantic router selected CODING with score 0.51, margin 0.01 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"300","CODING","coding","CODING","coding","0.75","False","True","True","1324","给我一个最小可运行的 MySQL 事务回滚示例。","Semantic router selected CODING with score 0.64, margin 0.07 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"301","MATH","math","MATH","math","0.72","False","True","True","970","两个连续整数的和为四十一，分别是多少？","Semantic router selected MATH with score 0.56, margin 0.09 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"302","MATH","math","MATH","math","0.77","False","True","True","924","一件商品打八五折后售价一百七十元，原价是多少？","Semantic router selected MATH with score 0.62, margin 0.19 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"303","MATH","math","MATH","math","0.69","False","True","True","1003","一个水池每分钟注水十二升，十五分钟后有多少升？","Semantic router selected MATH with score 0.51, margin 0.04 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"304","MATH","math","MATH","math","0.73","False","True","True","1034","求 1 到 100 所有整数的和。","Semantic router selected MATH with score 0.58, margin 0.09 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"305","MATH","math","MATH","math","0.74","False","True","True","1331","若 a:b=3:5 且 a+b=32，求 a 和 b。","Semantic router selected MATH with score 0.59, margin 0.1 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"306","MATH","math","MATH","math","0.69","False","True","True","1715","一个正方形周长为二十四，它的面积是多少？","Semantic router selected MATH with score 0.5, margin 0.04 and confidence 0.69; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"307","MATH","math","MATH","math","0.75","False","True","True","934","已知速度和距离，怎样求所需时间？","Semantic router selected MATH with score 0.67, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"308","MATH","math","MATH","math","0.78","False","True","True","1048","从十个人中选两个人，共有多少种不同选法？","Semantic router selected MATH with score 0.68, margin 0.14 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"309","MATH","math","MATH","math","0.77","False","True","True","1112","解方程组 x+y=10，x-y=4。","Semantic router selected MATH with score 0.63, margin 0.17 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"310","MATH","math","MATH","math","0.7","False","True","True","1057","某次测验五次成绩平均为八十分，总分是多少？","Semantic router selected MATH with score 0.54, margin 0.03 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"311","MATH","math","MATH","math","0.72","False","True","True","1681","一个数增加它自身的四分之一后为五十，原数多少？","Semantic router selected MATH with score 0.55, margin 0.1 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"312","MATH","math","MATH","math","0.72","False","True","True","1164","求三角形三个内角中未知角的度数：另外两角为五十和六十度。","Semantic router selected MATH with score 0.55, margin 0.11 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"313","MATH","math","MATH","math","0.76","False","True","True","1177","盒中五个合格品和一个次品，随机取一个合格的概率是多少？","Semantic router selected MATH with score 0.62, margin 0.14 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"314","MATH","math","MATH","math","0.74","False","True","True","1163","将 0.375 化成最简分数。","Semantic router selected MATH with score 0.62, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"315","MATH","math","MATH","math","0.7","False","True","True","1297","半径为五的圆周长是多少？保留 π。","Semantic router selected MATH with score 0.51, margin 0.06 and confidence 0.7; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"316","MATH","math","MATH","math","0.74","False","True","True","1296","求数列 2、6、18、54 的下一项并说明规律。","Semantic router selected MATH with score 0.62, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"317","MATH","math","MATH","math","0.78","False","True","True","1138","一元二次方程没有实数解时，判别式满足什么条件？","Semantic router selected MATH with score 0.67, margin 0.15 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"318","MATH","math","MATH","math","0.72","False","True","True","974","解释矩阵乘法为什么通常不满足交换律。","Semantic router selected MATH with score 0.6, margin 0.02 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"319","MATH","math","MATH","math","0.76","False","True","True","1240","求积分 ∫0到1 x² dx。","Semantic router selected MATH with score 0.64, margin 0.13 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"320","MATH","math","MATH","math","0.79","False","True","True","1348","一组数据全部加十后，方差是否变化？","Semantic router selected MATH with score 0.68, margin 0.18 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"321","MATH","math","MATH","math","0.78","False","True","True","1409","若事件 A 与 B 独立，它们同时发生的概率怎样计算？","Semantic router selected MATH with score 0.69, margin 0.13 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"322","MATH","math","MATH","math","0.74","False","True","True","1477","求极限 lim(x→0) sin(x)/x。","Semantic router selected MATH with score 0.59, margin 0.11 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"323","MATH","math","MATH","math","0.73","False","True","True","1013","为什么质数有无穷多个？给出经典证明思路。","Semantic router selected MATH with score 0.62, margin 0.04 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"324","MATH","math","MATH","math","0.73","False","True","True","1161","一个球的半径加倍后体积扩大多少倍？","Semantic router selected MATH with score 0.6, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"325","MATH","math","MATH","math","0.75","False","True","True","1236","求向量 (1,2) 与 (3,4) 的点积。","Semantic router selected MATH with score 0.61, margin 0.12 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"326","MATH","math","MATH","math","0.82","False","True","True","1244","已知直线斜率为二且经过点 (1,3)，写出方程。","Semantic router selected MATH with score 0.72, margin 0.22 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"327","MATH","math","MATH","math","0.79","False","True","True","1165","投掷两个骰子，点数和为七的概率是多少？","Semantic router selected MATH with score 0.67, margin 0.17 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"328","MATH","math","MATH","math","0.72","False","True","True","1125","一个班男女人数比为四比三，共三十五人，男女各多少？","Semantic router selected MATH with score 0.58, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"329","MATH","math","MATH","math","0.76","False","True","True","1029","求函数 f(x)=1/x 的定义域。","Semantic router selected MATH with score 0.63, margin 0.12 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"330","MATH","math","MATH","math","0.76","False","True","True","1095","为什么零不能作为除数？","Semantic router selected MATH with score 0.64, margin 0.11 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"331","MATH","math","MATH","math","0.75","False","True","True","1363","用归纳法证明 1+2+...+n=n(n+1)/2。","Semantic router selected MATH with score 0.63, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"332","MATH","math","MATH","math","0.73","False","True","True","1046","一笔钱三年增长百分之十五，平均每年单利率是多少？","Semantic router selected MATH with score 0.57, margin 0.09 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"333","MATH","math","MATH","math","0.79","False","True","True","1006","已知圆心和圆上一点，怎样写圆的标准方程？","Semantic router selected MATH with score 0.67, margin 0.18 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"334","MATH","math","MATH","math","0.71","False","True","True","978","求 12 和 18 的最大公约数与最小公倍数。","Semantic router selected MATH with score 0.53, margin 0.09 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"335","MATH","math","MATH","math","0.76","False","True","True","915","一个密码由四位不同数字组成，共有多少种可能？","Semantic router selected MATH with score 0.62, margin 0.13 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"336","MATH","math","MATH","math","0.8","False","True","True","1129","如何计算一组观测值的标准差？","Semantic router selected MATH with score 0.71, margin 0.17 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"337","MATH","math","MATH","math","0.8","False","True","True","1068","解绝对值方程 |x-2|=5。","Semantic router selected MATH with score 0.69, margin 0.18 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"338","MATH","math","MATH","math","0.72","False","True","True","1360","若 log₂x=5，x 等于多少？","Semantic router selected MATH with score 0.56, margin 0.09 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"339","MATH","math","MATH","math","0.76","False","True","True","883","求复数 (1+i)²。","Semantic router selected MATH with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
"340","MATH","math","MATH","math","0.73","False","True","True","1026","解释连续函数在闭区间上为什么一定有最大值。","Semantic router selected MATH with score 0.63, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","1b79d5ed-da4e-4f3b-8d7f-db2a3fd949e1","False","21cf827d-5937-4e70-8d65-2e88aef681c7"
"341","MATH","math","MATH","math","0.71","False","True","True","1199","What is the probability of getting exactly one head in two coin tosses?","Semantic router selected MATH with score 0.55, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","a76fb96c-0d89-43b2-abe6-a79fc81845e1","False","f1aa28be-5c61-4e05-a72e-f81f59511f57"
"342","MATH","math","MATH","math","0.73","False","True","True","1169","Solve 3x - 7 = 11.","Semantic router selected MATH with score 0.57, margin 0.11 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","f4c206cb-217d-4296-9c27-545ed0088e67","False","3c14ba00-dab7-4402-ae7c-6d8e1093a8ca"
"343","MATH","math","MATH","math","0.75","False","True","True","999","Find the derivative of x cubed plus two x.","Semantic router selected MATH with score 0.6, margin 0.12 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","cee2be69-9abd-4582-881a-d3f92f321e10","False","77b31730-5c47-4a6b-8c2e-a0ca6cc30423"
"344","MATH","math","MATH","math","0.78","False","True","True","1298","计算 matrix [[1,2],[3,4]] 的 determinant。","Semantic router selected MATH with score 0.67, margin 0.16 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","55280e68-fc61-41b2-8951-8ae587b0d2d2","False","e06e2537-14f8-46b3-b3b9-5316249718b7"
"345","MATH","math","MATH","math","0.74","False","True","True","958","求 y=e^x 的 derivative。","Semantic router selected MATH with score 0.6, margin 0.11 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","f5757111-1912-4f87-93c1-6cfab465dba4","False","9978188f-aa9e-4434-923c-1a123d40bebd"
