"Id","ExpectedTask","ExpectedModel","ActualTask","ActualModel","Confidence","FallbackUsed","SemanticAccepted","Passed","LatencyMs","Question","Reason","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"338","MATH","math","MATH","math","0.72","False","True","True","869","若 log₂x=5，x 等于多少？","Semantic router selected MATH with score 0.56, margin 0.09 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"339","MATH","math","MATH","math","0.76","False","True","True","1064","求复数 (1+i)²。","Semantic router selected MATH with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"340","MATH","math","MATH","math","0.73","False","True","True","1058","解释连续函数在闭区间上为什么一定有最大值。","Semantic router selected MATH with score 0.63, margin 0.03 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"341","MATH","math","MATH","math","0.72","False","True","True","983","What is the probability of getting exactly one head in two coin tosses?","Semantic router selected MATH with score 0.56, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"342","MATH","math","MATH","math","0.71","False","True","True","783","Solve 3x - 7 = 11.","Semantic router selected MATH with score 0.57, margin 0.06 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"343","MATH","math","MATH","math","0.75","False","True","True","987","Find the derivative of x cubed plus two x.","Semantic router selected MATH with score 0.6, margin 0.12 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"344","MATH","math","MATH","math","0.78","False","True","True","1486","计算 matrix [[1,2],[3,4]] 的 determinant。","Semantic router selected MATH with score 0.67, margin 0.16 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"345","MATH","math","MATH","math","0.74","False","True","True","862","求 y=e^x 的 derivative。","Semantic router selected MATH with score 0.6, margin 0.11 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"346","MATH","math","MATH","math","0.72","False","True","True","1100","3个人排队有多少种 permutation？","Semantic router selected MATH with score 0.57, margin 0.07 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"347","MATH","math","MATH","math","0.74","False","True","True","948","只给答案：七的平方减去五。","Semantic router selected MATH with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"348","MATH","math","MATH","math","0.79","False","True","True","1293","一半的一半是多少？","Semantic router selected MATH with score 0.68, margin 0.16 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"349","MATH","math","MATH","math","0.75","False","True","True","938","甲比乙多百分之十，乙为二百，甲是多少？","Semantic router selected MATH with score 0.61, margin 0.13 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"350","MATH","math","MATH","math","0.71","False","True","True","984","x²-9=0，x？","Semantic router selected MATH with score 0.53, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"351","GENERAL","general","GENERAL","general","0.74","False","True","True","1200","代码之外，简单介绍一下这家公司通常怎样形成企业文化。","Semantic router selected GENERAL with score 0.61, margin 0.08 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"352","GENERAL","general","GENERAL","general","0.77","False","True","True","919","数学先放一边，你认为坚持学习最重要的动力是什么？","Semantic router selected GENERAL with score 0.66, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"353","GENERAL","general","GENERAL","general","0.73","False","True","True","780","不要写故事，请客观说明雨是如何形成的。","Semantic router selected GENERAL with score 0.6, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"354","GENERAL","general","GENERAL","general","0.78","False","True","True","952","我不需要日程，只想知道为什么人会拖延。","Semantic router selected GENERAL with score 0.71, margin 0.11 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"355","GENERAL","general","CODING","coding","0.73","False","True","False","1319","Java 是什么？只做面向普通人的概念介绍，不分析程序。","Semantic router selected CODING with score 0.65, margin 0.01 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"356","GENERAL","general","GENERAL","general","0.75","False","True","True","851","请解释“模型”这个词在日常语言中的含义。","Semantic router selected GENERAL with score 0.63, margin 0.1 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"357","DAILY","general","DAILY","general","0.83","False","True","True","891","不需要解释时间管理理论，直接安排我今天剩下的时间。","Semantic router selected DAILY with score 0.84, margin 0.14 and confidence 0.83; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"358","DAILY","general","DAILY","general","0.78","False","True","True","1068","用类似算法的方式给我的晚间活动排个顺序。","Semantic router selected DAILY with score 0.73, margin 0.07 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"359","DAILY","general","DAILY","general","0.76","False","True","True","800","把读小说、写代码和运动合理放进这个周末。","Semantic router selected DAILY with score 0.7, margin 0.04 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"360","DAILY","general","DAILY","general","0.8","False","True","True","833","我有一道数学作业和一篇文章要交，今晚先后怎么做？","Semantic router selected DAILY with score 0.78, margin 0.09 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"361","DAILY","general","DAILY","general","0.74","False","True","True","1139","请把修复程序、吃晚饭、洗澡安排到十一点之前。","Semantic router selected DAILY with score 0.66, margin 0.02 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"362","DAILY","general","DAILY","general","0.78","False","True","True","1084","只输出待办事项，不要回答其中任何专业问题。","Semantic router selected DAILY with score 0.77, margin 0.05 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"363","LITERARY","literary","LITERARY","literary","0.74","False","True","True","802","不分析技术原理，把“程序终于成功运行”写得像故事结尾。","Semantic router selected LITERARY with score 0.66, margin 0.04 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"364","LITERARY","literary","LITERARY","literary","0.73","False","True","True","961","用诗意语言表达一道难题终于解开的感觉。","Semantic router selected LITERARY with score 0.62, margin 0.05 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"365","LITERARY","literary","LITERARY","literary","0.75","False","True","True","1463","把数据库崩溃写成一段拟人化的小故事。","Semantic router selected LITERARY with score 0.68, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"366","LITERARY","literary","LITERARY","literary","0.77","False","True","True","993","不要修复下面的程序，只为它写一段幽默旁白。","Semantic router selected LITERARY with score 0.7, margin 0.08 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"367","LITERARY","literary","LITERARY","literary","0.82","False","True","True","898","将“按时完成所有事项”改成适合海报的句子。","Semantic router selected LITERARY with score 0.76, margin 0.19 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"368","LITERARY","literary","LITERARY","literary","0.76","False","True","True","834","以人工智能为主角构思一个寓言。","Semantic router selected LITERARY with score 0.69, margin 0.05 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"369","CODING","coding","CODING","coding","0.74","False","True","True","1064","不要写得有文采，请直接说明这个文本解析器为何丢失换行。","Semantic router selected CODING with score 0.63, margin 0.07 and confidence 0.74; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"370","CODING","coding","CODING","coding","0.84","False","True","True","799","我不是要安排时间，而是要实现一个日程管理接口。","Semantic router selected CODING with score 0.87, margin 0.12 and confidence 0.84; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"371","CODING","coding","MATH","math","0.78","False","True","False","773","如何用程序计算刚才那个概率问题？","Semantic router selected MATH with score 0.74, margin 0.08 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"372","CODING","coding","CODING","coding","0.77","False","True","True","891","请把“用户登录后跳转首页”转换为后端伪代码。","Semantic router selected CODING with score 0.66, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"373","CODING","coding","LITERARY","literary","0.71","False","True","False","828","这不是语言润色问题，我需要修复字符串替换后的乱码。","Semantic router selected LITERARY with score 0.59, margin 0.01 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"374","CODING","coding","CODING","coding","0.77","False","True","True","893","给一个自动生成待办事项编号的数据结构设计。","Semantic router selected CODING with score 0.76, margin 0.02 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"375","MATH","math","MATH","math","0.86","False","True","True","940","不需要安排复习，请直接算每天完成二十页需要几天读完三百页。","Semantic router selected MATH with score 0.83, margin 0.22 and confidence 0.86; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"376","MATH","math","MATH","math","0.82","False","True","True","809","代码先不用写，手工求这个递推式的前三项。","Semantic router selected MATH with score 0.77, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"377","MATH","math","MATH","math","0.79","False","True","True","892","不要润色题目，计算两种方案的成本差额。","Semantic router selected MATH with score 0.79, margin 0.04 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Explicit context switch detected; previous route inheritance was disabled.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"378","MATH","math","MATH","math","0.81","False","True","True","826","用概率判断随机重试三次至少成功一次的机会。","Semantic router selected MATH with score 0.72, margin 0.18 and confidence 0.81; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"379","MATH","math","MATH","math","0.79","False","True","True","1131","一个接口每秒处理八十个请求，五分钟最多处理多少个？","Semantic router selected MATH with score 0.73, margin 0.12 and confidence 0.79; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"380","MATH","math","MATH","math","0.83","False","True","True","1129","某文件每天增长十二兆字节，一周后增加多少？","Semantic router selected MATH with score 0.78, margin 0.19 and confidence 0.83; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"381","GENERAL","general","GENERAL","general","0.76","False","True","True","780","为什么秋天有些树叶会变黄或变红？","Semantic router selected GENERAL with score 0.62, margin 0.15 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"382","GENERAL","general","GENERAL","general","0.8","False","True","True","931","请解释安慰剂效应大致是怎么回事。","Semantic router selected GENERAL with score 0.69, margin 0.18 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"383","GENERAL","general","GENERAL","general","0.77","False","True","True","1101","保险为什么能够分散个人面对的风险？","Semantic router selected GENERAL with score 0.65, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"384","GENERAL","general","GENERAL","general","0.72","False","True","True","807","一场有效的公开讨论需要遵守哪些基本原则？","Semantic router selected GENERAL with score 0.59, margin 0.04 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"385","GENERAL","general","GENERAL","general","0.72","False","True","True","736","为什么人在熟悉的环境里更容易感到放松？","Semantic router selected GENERAL with score 0.63, margin 0.01 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"386","GENERAL","general","GENERAL","general","0.73","False","True","True","913","请比较租房和买房时需要考虑的因素，不替我做决定。","Semantic router selected GENERAL with score 0.6, margin 0.07 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"387","GENERAL","general","GENERAL","general","0.68","False","True","True","768","什么叫信息茧房，它可能怎样形成？","Semantic router selected GENERAL with score 0.5, margin 0.02 and confidence 0.68; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"388","GENERAL","general","GENERAL","general","0.75","False","True","True","746","为什么很多国家会设置国家公园？","Semantic router selected GENERAL with score 0.6, margin 0.14 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"389","GENERAL","general","GENERAL","general","0.76","False","True","True","851","用普通人能理解的语言介绍基因的作用。","Semantic router selected GENERAL with score 0.67, margin 0.09 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"390","GENERAL","general","GENERAL","general","0.74","False","True","True","846","一个人的审美偏好通常受到哪些因素影响？","Semantic router selected GENERAL with score 0.61, margin 0.09 and confidence 0.74; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"391","GENERAL","general","GENERAL","general","0.73","False","True","True","897","为什么适度遗忘对大脑可能是有益的？","Semantic router selected GENERAL with score 0.59, margin 0.08 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"392","GENERAL","general","GENERAL","general","0.76","False","True","True","734","请说明信用在商业活动中的作用。","Semantic router selected GENERAL with score 0.62, margin 0.14 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"393","GENERAL","general","GENERAL","general","0.73","False","True","True","867","怎样判断一场争论是在讨论事实还是价值观？","Semantic router selected GENERAL with score 0.6, margin 0.06 and confidence 0.73; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"394","GENERAL","general","GENERAL","general","0.76","False","True","True","957","为什么人类需要仪式感？","Semantic router selected GENERAL with score 0.64, margin 0.12 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"395","GENERAL","general","GENERAL","general","0.76","False","True","True","697","介绍一下城市绿地可能带来的公共价值。","Semantic router selected GENERAL with score 0.62, margin 0.16 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"396","GENERAL","general","GENERAL","general","0.71","False","True","True","749","What is the difference between being busy and being productive?","Semantic router selected GENERAL with score 0.57, margin 0.03 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"397","GENERAL","general","GENERAL","general","0.75","False","True","True","1072","Explain why eyewitness memories can be unreliable.","Semantic router selected GENERAL with score 0.63, margin 0.09 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"398","GENERAL","general","GENERAL","general","0.71","False","True","True","840","“透明度”对一个组织意味着什么？","Semantic router selected GENERAL with score 0.54, margin 0.07 and confidence 0.71; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"399","GENERAL","general","GENERAL","general","0.72","False","True","True","667","如果没有明确答案，应该怎样表达不确定性？","Semantic router selected GENERAL with score 0.59, margin 0.04 and confidence 0.72; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"400","GENERAL","general","GENERAL","general","0.77","False","True","True","794","请用两句话说明终身学习的价值。","Semantic router selected GENERAL with score 0.64, margin 0.14 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"401","DAILY","general","DAILY","general","0.75","False","True","True","849","我周五要交两份材料，从今天开始每天做什么比较稳妥？","Semantic router selected DAILY with score 0.67, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"402","DAILY","general","DAILY","general","0.79","False","True","True","730","帮我安排一个包含做饭、散步和阅读的下班后流程。","Semantic router selected DAILY with score 0.73, margin 0.11 and confidence 0.79; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"403","DAILY","general","DAILY","general","0.77","False","True","True","773","明早六点半要出发，今晚几点开始收拾比较合适？","Semantic router selected DAILY with score 0.67, margin 0.12 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"404","DAILY","general","DAILY","general","0.78","False","True","True","731","我想连续十天练习口语，请给出每天的简单任务。","Semantic router selected DAILY with score 0.73, margin 0.09 and confidence 0.78; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"405","DAILY","general","DAILY","general","0.76","False","True","True","807","家里要来客人，打扫和采购应该怎样排序？","Semantic router selected DAILY with score 0.65, margin 0.1 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"406","DAILY","general","DAILY","general","0.88","False","True","True","680","请把一次体检前需要做的事情整理成清单。","Semantic router selected DAILY with score 0.87, margin 0.24 and confidence 0.88; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"407","DAILY","general","DAILY","general","0.82","False","True","True","828","今天只剩九十分钟，如何分配给复习和锻炼？","Semantic router selected DAILY with score 0.76, margin 0.17 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"408","DAILY","general","DAILY","general","0.82","False","True","True","1056","我总在出门后才发现忘带东西，有什么固定检查流程？","Semantic router selected DAILY with score 0.76, margin 0.19 and confidence 0.82; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"409","DAILY","general","DAILY","general","0.75","False","True","True","680","帮我为下个月的证书考试倒排准备进度。","Semantic router selected DAILY with score 0.69, margin 0.04 and confidence 0.75; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"410","DAILY","general","DAILY","general","0.77","False","True","True","835","怎样安排每周一次的电脑资料备份？","Semantic router selected DAILY with score 0.7, margin 0.08 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"411","DAILY","general","DAILY","general","0.77","False","True","True","908","我想降低每天点外卖的次数，请设计一个渐进方案。","Semantic router selected DAILY with score 0.71, margin 0.06 and confidence 0.77; status=ROUTED, reason=ACCEPTED. Instruction focus extraction was applied.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"412","DAILY","general","DAILY","general","0.77","False","True","True","776","请给第一次独自旅行的人一份出发日流程。","Semantic router selected DAILY with score 0.68, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
"413","DAILY","general","DAILY","general","0.76","False","True","True","736","两个会议之间只有四十分钟，可以安排哪些小任务？","Semantic router selected DAILY with score 0.67, margin 0.08 and confidence 0.76; status=ROUTED, reason=ACCEPTED.","","localhost","e7a1ba2f-a9a7-4808-acb7-c434175c48d3","False","e83cbef9-5e1c-4a41-9212-490d6bb33a25"
"414","DAILY","general","DAILY","general","0.8","False","True","True","811","我希望周日晚上不焦虑，白天应该怎样安排？","Semantic router selected DAILY with score 0.72, margin 0.16 and confidence 0.8; status=ROUTED, reason=ACCEPTED.","","localhost","74f7d921-bac5-4a14-89f9-eba456b26cc2","False","1fdadcab-ed58-4835-b6d6-2ecc5bab72b0"
"415","DAILY","general","DAILY","general","0.77","False","True","True","842","帮我将整理衣柜拆成几个十五分钟内能完成的步骤。","Semantic router selected DAILY with score 0.65, margin 0.13 and confidence 0.77; status=ROUTED, reason=ACCEPTED.","","localhost","4037e8a3-1dbb-485a-ab7e-94a42a6ae864","False","e675ca91-21d3-495f-8a4c-2cb63921a3e0"
"416","DAILY","general","DAILY","general","0.78","False","True","True","886","Prepare a simple checklist for my first day at a new internship.","Semantic router selected DAILY with score 0.69, margin 0.13 and confidence 0.78; status=ROUTED, reason=ACCEPTED.","","localhost","b26a1658-6cd3-460f-92de-d2c0a7ade13a","False","5cd6adba-d81e-4e86-8c6f-a9df729c5d7d"
